month,station,revenue,opex,is_election_year,political_window,major_sports_event
2025-02-01,ST04,17.839145534240334,11.817036474074653,0,0,0
2025-03-01,ST04,17.628750939470986,10.763451125243547,0,0,0
2025-04-01,ST04,18.57249748242044,11.923308887978916,0,0,0
2025-05-01,ST04,19.889134680336745,12.554494430334026,0,0,0
2025-06-01,ST04,20.779100880655687,13.649448543527082,0,0,0
2025-07-01,ST04,20.205901539102832,12.886349161565356,0,0,0
2025-08-01,ST04,19.121738772246076,12.461707668085115,0,0,0
2025-09-01,ST04,19.580946025578797,12.801863962348296,0,0,1
2025-10-01,ST04,16.99549087767117,11.390758850201369,0,0,0
2025-11-01,ST04,16.151765398795458,10.39942328406713,0,0,0
2025-12-01,ST04,17.443046770786495,11.361403384914038,0,0,0
2017-01-01,ST05,3.593762448075544,2.4283097289154707,0,0,0
2017-02-01,ST05,3.7825515600125237,2.595926579015447,0,0,0
2017-03-01,ST05,3.906612192437366,2.8147470755572197,0,0,0
2017-04-01,ST05,4.061330369933061,2.8252707684227265,0,0,0
2017-05-01,ST05,4.527790314017806,3.2194747250275957,0,0,1
2017-06-01,ST05,4.203329616862695,2.953320582234492,0,0,0
2017-07-01,ST05,4.390681159003593,3.0639602385613514,0,0,0
2017-08-01,ST05,4.178560435688847,3.001774698992478,0,0,0
2017-09-01,ST05,4.163417557231067,2.897699422163114,0,0,1
2017-10-01,ST05,3.3899881474575415,2.2861913177036604,0,0,0
2017-11-01,ST05,3.4156102662710057,2.350166570812328,0,0,0
2017-12-01,ST05,3.8344859684618244,2.7110178957445177,0,0,1
2018-01-01,ST05,3.482313269665091,2.454446147539929,1,0,0
2018-02-01,ST05,3.770174323169215,2.553854276782214,1,0,0
2018-03-01,ST05,3.804907329368158,2.622227360961853,1,0,0
2018-04-01,ST05,4.393394397618787,3.036558406064972,1,0,0
2018-05-01,ST05,4.659807160218243,3.2347870428899808,1,0,1
2018-06-01,ST05,4.494743366154881,3.056681494935022,1,0,0
2018-07-01,ST05,4.70159640749821,3.246509177289897,1,0,0
2018-08-01,ST05,4.415013695905312,3.0424307254853797,1,0,0
2018-09-01,ST05,5.771861422135856,4.098547828878535,1,1,0
2018-10-01,ST05,5.3969245493929305,3.8351456665820813,1,1,0
2018-11-01,ST05,5.413001990413684,3.7742762167628054,1,1,1
2018-12-01,ST05,3.568943623452927,2.476195276246891,1,0,0
2019-01-01,ST05,3.5704699537406985,2.50381876473772,0,0,0
2019-02-01,ST05,3.7152647438214825,2.555655830153554,0,0,0
2019-03-01,ST05,4.4428554074518365,3.0356293530530514,0,0,1
2019-04-01,ST05,4.230922770008426,2.9030500055564863,0,0,0
2019-05-01,ST05,4.7295497270582185,3.2653851564145175,0,0,0
2019-06-01,ST05,4.503967844420169,3.076336787259352,0,0,0
2019-07-01,ST05,4.95989765936548,3.479700841115311,0,0,1
2019-08-01,ST05,4.302383914252348,3.0525685290777376,0,0,0
2019-09-01,ST05,4.13455512524315,2.7995210237596906,0,0,0
2019-10-01,ST05,3.947182647481302,2.7616540296112198,0,0,1
2019-11-01,ST05,3.75126461816052,2.6117222343879503,0,0,1
2019-12-01,ST05,3.59214244385334,2.5291443070655566,0,0,0
2020-01-01,ST05,3.7174663555214167,2.5989533541492413,1,0,0
2020-02-01,ST05,3.7944439324810575,2.576315281160026,1,0,0
2020-03-01,ST05,3.8787386195257736,2.643921656008762,1,0,0
2020-04-01,ST05,4.104692371301014,2.8721025754844183,1,0,0
2020-05-01,ST05,4.268648480029357,3.0464876276310564,1,0,0
2020-06-01,ST05,4.287421391348543,2.865424563101072,1,0,0
2020-07-01,ST05,4.774867782407006,3.362155504785057,1,0,1
2020-08-01,ST05,4.435419772816334,3.175488058931274,1,0,0
2020-09-01,ST05,5.899961104595409,4.113218514827371,1,1,0
2020-10-01,ST05,5.292783579768563,3.741974890459136,1,1,0
2020-11-01,ST05,5.274431350448487,3.636548294188824,1,1,0
2020-12-01,ST05,3.5539382348701998,2.479337630599418,1,0,0
2021-01-01,ST05,4.108026686405187,2.779615679595642,0,0,1
2021-02-01,ST05,3.6529043125982454,2.4347063456134745,0,0,0
2021-03-01,ST05,4.018712176802798,2.863276283678307,0,0,0
2021-04-01,ST05,4.533903959370337,3.1081015603042235,0,0,0
2021-05-01,ST05,4.5555144101316545,3.1566502355344475,0,0,0
2021-06-01,ST05,4.6403948443305225,3.1550494791847905,0,0,0
2021-07-01,ST05,4.516184317582947,3.069111463170997,0,0,0
2021-08-01,ST05,4.652700595977633,3.242323751889012,0,0,1
2021-09-01,ST05,4.177573704605041,2.878751936328235,0,0,0
2021-10-01,ST05,3.746650618327727,2.639840585013487,0,0,0
2021-11-01,ST05,3.7593463200031416,2.6527064337622024,0,0,0
2021-12-01,ST05,3.4512219034383067,2.428928230503401,0,0,0
2022-01-01,ST05,3.703759729670476,2.602400739778297,1,0,0
2022-02-01,ST05,3.8705519482523085,2.7920891428760495,1,0,0
2022-03-01,ST05,4.022535281815113,2.752898934247394,1,0,0
2022-04-01,ST05,4.344069199138849,3.0344721204047587,1,0,0
2022-05-01,ST05,4.44548771536443,3.1791563494190083,1,0,0
2022-06-01,ST05,4.451183129745109,3.191437608858294,1,0,0
2022-07-01,ST05,4.487849028641837,3.049115077344255,1,0,0
2022-08-01,ST05,4.501637303485746,3.1283313265119297,1,0,1
2022-09-01,ST05,6.3060631017396425,4.529614813155643,1,1,1
2022-10-01,ST05,5.50510059184853,3.888838826485766,1,1,0
2022-11-01,ST05,5.457471050365239,3.8313163071731196,1,1,0
2022-12-01,ST05,3.4990116590274645,2.436207713330374,1,0,0
2023-01-01,ST05,3.6334524909205044,2.521371331396082,0,0,0
2023-02-01,ST05,4.063321248336923,2.857861960967465,0,0,1
2023-03-01,ST05,4.294440123807789,2.98794600128908,0,0,0
2023-04-01,ST05,4.424289293852489,3.0912730195515965,0,0,0
2023-05-01,ST05,4.536349117736805,3.1772579248933353,0,0,0
2023-06-01,ST05,4.704160538493739,3.2450098290178264,0,0,0
2023-07-01,ST05,4.2822507509203716,3.0264501627179174,0,0,0
2023-08-01,ST05,4.386481264375604,3.2462556072714737,0,0,0
2023-09-01,ST05,4.394676629060496,2.96397886381673,0,0,0
2023-10-01,ST05,3.915426282039532,2.755802860219057,0,0,0
2023-11-01,ST05,3.973220494705877,2.7362316860014757,0,0,1
2023-12-01,ST05,3.715807230743117,2.6284730640918874,0,0,0
2024-01-01,ST05,4.070805892019365,2.8493673057585047,1,0,1
2024-02-01,ST05,3.6756490186523005,2.6095483629050005,1,0,0
2024-03-01,ST05,3.9521169428066214,2.82869270416085,1,0,0
2024-04-01,ST05,4.442584735874638,3.118657618084145,1,0,0
2024-05-01,ST05,4.501937979093312,3.2194861796992855,1,0,0
2024-06-01,ST05,4.854423195472035,3.235536770247215,1,0,0
2024-07-01,ST05,4.562924498796431,3.292353439103817,1,0,0
2024-08-01,ST05,4.169149611354776,2.9373581860782507,1,0,0
2024-09-01,ST05,5.928784473361479,4.235376746891917,1,1,0
2024-10-01,ST05,5.401921026842498,3.6854028393535874,1,1,0
2024-11-01,ST05,5.4356877272617075,3.7380210312974635,1,1,0
2024-12-01,ST05,3.66297874431234,2.56899934521104,1,0,0
2025-01-01,ST05,3.953435850466861,2.7636975861399917,0,0,1
2025-02-01,ST05,4.067491766735687,2.860502217939351,0,0,0
2025-03-01,ST05,4.344920057957256,3.1043086803895967,0,0,0
2025-04-01,ST05,4.425846575001767,2.9857296920202145,0,0,0
2025-05-01,ST05,4.33897531902441,3.0933437645944575,0,0,0
2025-06-01,ST05,4.793508857812474,3.352658367262974,0,0,0
2025-07-01,ST05,4.719070512534607,3.2865985590935596,0,0,0
2025-08-01,ST05,4.501265881365805,3.055123781023115,0,0,0
2025-09-01,ST05,4.334049816435718,3.061296024761913,0,0,0
2025-10-01,ST05,3.821601922918255,2.5434165673375673,0,0,0
2025-11-01,ST05,4.004963007162109,2.8369914121127056,0,0,0
2025-12-01,ST05,3.6050630253006393,2.4457897247899627,0,0,0
2017-01-01,ST06,4.875287337296069,3.1203086768520762,0,0,0
2017-02-01,ST06,5.0529788716191435,3.1874995158176347,0,0,0
2017-03-01,ST06,5.556058982848262,3.49560550579039,0,0,0
2017-04-01,ST06,5.993301000758267,3.7431622789957006,0,0,0
2017-05-01,ST06,5.672960039374258,3.6062487519749995,0,0,0
2017-06-01,ST06,5.961838203938161,3.7114161218541266,0,0,0
2017-07-01,ST06,5.666507575398149,3.5706625247604373,0,0,0
2017-08-01,ST06,5.51777300946814,3.5209842362463215,0,0,0
2017-09-01,ST06,5.237830848683093,3.2481498767159596,0,0,0
2017-10-01,ST06,4.867424936030454,3.015128530480876,0,0,0
2017-11-01,ST06,4.648524507731797,2.845817770183249,0,0,0
2017-12-01,ST06,4.701328918703468,2.88580450662538,0,0,0
2018-01-01,ST06,4.640270894878294,2.8038607896868113,1,0,0
2018-02-01,ST06,5.1884112009910766,3.3015644790526264,1,0,0
2018-03-01,ST06,5.244072046155145,3.4079651234340824,1,0,0
2018-04-01,ST06,6.208193400789807,4.004647688309889,1,0,0
2018-05-01,ST06,5.891867830357246,3.5750838833911196,1,0,0
2018-06-01,ST06,6.0828878662194805,3.870371211087423,1,0,0
2018-07-01,ST06,6.297912531282916,4.062267192731737,1,0,1
2018-08-01,ST06,6.058613263660252,3.7651232446969063,1,0,0
2018-09-01,ST06,7.816412317826845,4.912241748980948,1,1,0
2018-10-01,ST06,7.23297720412897,4.354205395907033,1,1,0
2018-11-01,ST06,6.664887257587433,4.202381667175844,1,1,0
2018-12-01,ST06,4.846888946294574,2.975208748951602,1,0,0
2019-01-01,ST06,4.747206121870799,2.9892390508515883,0,0,0
2019-02-01,ST06,5.388146570740771,3.2738196346615283,0,0,0
2019-03-01,ST06,5.633656093463733,3.57167659898362,0,0,0
2019-04-01,ST06,5.856367757145126,3.748255656228197,0,0,0
2019-05-01,ST06,5.646285146030657,3.485767017730042,0,0,0
2019-06-01,ST06,6.007649404518763,3.6822001743010047,0,0,0
2019-07-01,ST06,6.237411758242934,3.743291824556571,0,0,0
2019-08-01,ST06,6.091531675926827,3.8001285170424595,0,0,0
2019-09-01,ST06,6.237584825338535,3.8665817507455653,0,0,1
2019-10-01,ST06,4.979379268452781,3.0260900591991495,0,0,0
2019-11-01,ST06,5.037987012294972,3.188351532678523,0,0,0
2019-12-01,ST06,5.060750518609022,3.1454359436634602,0,0,0
2020-01-01,ST06,4.759695210769918,2.9209588806315208,1,0,0
2020-02-01,ST06,5.734288106401641,3.5565395683237933,1,0,1
2020-03-01,ST06,5.653797550228473,3.6219229170447065,1,0,0
2020-04-01,ST06,5.899976454179868,3.744967047224966,1,0,0
2020-05-01,ST06,6.423020944296195,4.017912530713799,1,0,1
2020-06-01,ST06,6.249119669284695,3.9678505155047477,1,0,0
2020-07-01,ST06,6.168917904298378,3.779188332904143,1,0,0
2020-08-01,ST06,6.503262034175698,4.081354591872173,1,0,1
2020-09-01,ST06,7.839394357535884,4.9311959338395575,1,1,0
2020-10-01,ST06,7.399963302372898,4.59749564039796,1,1,0
2020-11-01,ST06,7.126917271858613,4.508786675940427,1,1,0
2020-12-01,ST06,5.072257745139711,3.1315625971161993,1,0,0
2021-01-01,ST06,5.058673505958805,3.2050475406006074,0,0,0
2021-02-01,ST06,5.298053623296766,3.3595064344999046,0,0,0
2021-03-01,ST06,5.731156391703702,3.3847524445461232,0,0,0
2021-04-01,ST06,5.71807589782853,3.6716361509730713,0,0,0
2021-05-01,ST06,6.419646403591291,3.7808600438061397,0,0,0
2021-06-01,ST06,6.431177328867985,3.9838072356461716,0,0,0
2021-07-01,ST06,6.926671518068967,4.433355593587831,0,0,1
2021-08-01,ST06,6.281741286154171,3.9147799023941974,0,0,0
2021-09-01,ST06,5.431137147347859,3.3064136858404636,0,0,0
2021-10-01,ST06,5.109778500538364,3.1346463554984307,0,0,0
2021-11-01,ST06,5.228237565847615,3.3463899361690697,0,0,0
2021-12-01,ST06,5.099405140473104,3.07533467285884,0,0,0
2022-01-01,ST06,5.228267021345942,3.3531036756973984,1,0,0
2022-02-01,ST06,5.389344026479514,3.3763622484024345,1,0,0
2022-03-01,ST06,5.9389685020842835,3.635971871911749,1,0,0
2022-04-01,ST06,6.354754572592651,3.939092201287784,1,0,0
2022-05-01,ST06,6.541464260525399,4.01920689486954,1,0,0
2022-06-01,ST06,6.5005231836012785,4.147628210979531,1,0,0
2022-07-01,ST06,6.058687354923406,3.8555486446402343,1,0,0
2022-08-01,ST06,6.3633443817517,3.8537384269877384,1,0,0
2022-09-01,ST06,8.979927196928507,5.586567329589859,1,1,1
2022-10-01,ST06,7.861290343593331,4.845324097266476,1,1,0
2022-11-01,ST06,7.263847369805595,4.673595560677923,1,1,0
2022-12-01,ST06,5.300190257741656,3.2344125826295658,1,0,0
2023-01-01,ST06,5.434897917836036,3.5180230815535096,0,0,0
2023-02-01,ST06,5.826551360250637,3.6518614412223274,0,0,0
2023-03-01,ST06,5.7746338488427655,3.5375688786527815,0,0,0
2023-04-01,ST06,6.818552139515456,4.218530895973676,0,0,1
2023-05-01,ST06,7.303633762643697,4.507251572976378,0,0,1
2023-06-01,ST06,7.2830802446160305,4.451356143085375,0,0,1
2023-07-01,ST06,6.365639432649277,3.9999716552430105,0,0,0
2023-08-01,ST06,6.981538116492127,4.271146118132519,0,0,1
2023-09-01,ST06,6.625690543160611,3.9742885224926106,0,0,1
2023-10-01,ST06,5.648540087425437,3.515748542731626,0,0,0
2023-11-01,ST06,5.413895974145098,3.2730542802053604,0,0,0
2023-12-01,ST06,5.248802047923593,3.242420766916363,0,0,0
2024-01-01,ST06,5.633772423813772,3.469143518112252,1,0,0
2024-02-01,ST06,5.514248786513627,3.3981642696546235,1,0,0
2024-03-01,ST06,5.931710954652087,3.8691303922783895,1,0,0
2024-04-01,ST06,6.412002514062222,4.0260150618686446,1,0,0
2024-05-01,ST06,6.861678071258442,4.32462440062519,1,0,0
2024-06-01,ST06,6.487657397679395,3.9243664089175008,1,0,0
2024-07-01,ST06,6.441615545891666,3.987209714317423,1,0,0
2024-08-01,ST06,6.053733714790995,3.813128111303109,1,0,0
2024-09-01,ST06,8.544274222662791,5.2489906474714845,1,1,0
2024-10-01,ST06,7.8454155346876355,5.009847673712092,1,1,0
2024-11-01,ST06,7.610333409876806,4.658236193038803,1,1,0
2024-12-01,ST06,5.491375796726366,3.4243541481758903,1,0,0
2025-01-01,ST06,5.3852648702669095,3.3379407556070633,0,0,0
2025-02-01,ST06,5.808547857183265,3.6549757995620706,0,0,0
2025-03-01,ST06,6.090503700321414,3.770908973655651,0,0,0
2025-04-01,ST06,6.6554834472627515,4.151569008561184,0,0,0
2025-05-01,ST06,6.901153242182059,4.307822654038686,0,0,0
2025-06-01,ST06,7.390737106592326,4.567237935637284,0,0,1
2025-07-01,ST06,6.789437216138279,4.299509800995003,0,0,0
2025-08-01,ST06,6.7674245244229825,4.264627650603239,0,0,0
2025-09-01,ST06,6.272651369603714,3.9271074070385295,0,0,0
2025-10-01,ST06,5.591370108753434,3.4766033337757185,0,0,0
2025-11-01,ST06,5.680867165289759,3.619685172487882,0,0,0
2025-12-01,ST06,5.3009363739595985,3.308958482127182,0,0,0
2017-01-01,ST07,8.735600220185647,5.924826686454977,0,0,0
2017-02-01,ST07,9.551544687352424,6.296139567719749,0,0,0
2017-03-01,ST07,10.169959998657722,6.727272463594209,0,0,0
2017-04-01,ST07,11.089444201149307,7.095853659777291,0,0,1
2017-05-01,ST07,12.003900352453655,7.670335384350109,0,0,1
2017-06-01,ST07,11.65572649212687,7.605315524509948,0,0,0
2017-07-01,ST07,11.422933912194816,7.4737077092413156,0,0,0
2017-08-01,ST07,10.703415591453087,6.719702741604405,0,0,0
2017-09-01,ST07,9.998791463174253,6.495863208759045,0,0,0
2017-10-01,ST07,9.366233198732981,6.1086535586485144,0,0,0
2017-11-01,ST07,9.24143761416581,5.999638172513823,0,0,0
2017-12-01,ST07,9.015381753227343,5.782549014862699,0,0,0
2018-01-01,ST07,9.986261698553708,6.440942909254624,1,0,1
2018-02-01,ST07,9.63956998748837,6.262923050748889,1,0,0
2018-03-01,ST07,10.480364859075301,6.845775986342974,1,0,0
2018-04-01,ST07,10.889204676675675,7.185816370951877,1,0,0
2018-05-01,ST07,12.426057138840719,8.277130983005206,1,0,1
2018-06-01,ST07,11.806435182729132,7.652668094182205,1,0,0
2018-07-01,ST07,11.082761815173772,7.16021413898057,1,0,0
2018-08-01,ST07,11.13333657348096,7.322654512293963,1,0,1
2018-09-01,ST07,13.473219869563493,8.892078705607075,1,1,0
2018-10-01,ST07,12.307894595093499,7.95525669947144,1,1,0
2018-11-01,ST07,11.20118992459448,7.418806636133363,1,1,0
2018-12-01,ST07,8.922446690705634,5.931555165539212,1,0,0
2019-01-01,ST07,9.512698687427878,6.362664635716263,0,0,0
2019-02-01,ST07,9.684967402278668,6.539347848223095,0,0,0
2019-03-01,ST07,10.245152021786708,6.56425076726783,0,0,0
2019-04-01,ST07,12.323343883109128,8.037252026693395,0,0,1
2019-05-01,ST07,11.15677002594675,7.276034414301723,0,0,0
2019-06-01,ST07,11.422618554024124,7.4331226543918465,0,0,0
2019-07-01,ST07,12.475946785443911,8.028889308254882,0,0,1
2019-08-01,ST07,11.237076550546304,7.109067822385875,0,0,0
2019-09-01,ST07,10.649176585585472,6.9563048257753595,0,0,0
2019-10-01,ST07,10.875394464173013,6.981965092136115,0,0,1
2019-11-01,ST07,9.484914056955255,6.194952861029401,0,0,0
2019-12-01,ST07,9.408610152147446,6.037143029903557,0,0,0
2020-01-01,ST07,9.381486419823705,5.982350592137407,1,0,0
2020-02-01,ST07,9.950927577198266,6.518568287549218,1,0,0
2020-03-01,ST07,10.615009801251986,6.942048291469931,1,0,0
2020-04-01,ST07,11.303739286179534,7.455608680690385,1,0,0
2020-05-01,ST07,12.847885234196983,8.743248822478588,1,0,1
2020-06-01,ST07,12.97539307971639,8.507083456017133,1,0,1
2020-07-01,ST07,11.760773307215848,7.742607719345957,1,0,0
2020-08-01,ST07,11.019276410289077,7.029905515349921,1,0,0
2020-09-01,ST07,13.460241215160892,8.550408380855455,1,1,0
2020-10-01,ST07,13.381616950789624,9.001234331537983,1,1,1
2020-11-01,ST07,12.130647781243447,7.763294613003769,1,1,0
2020-12-01,ST07,10.051298057972915,6.416776121382298,1,0,0
2021-01-01,ST07,9.461571788723958,6.164273007285431,0,0,0
2021-02-01,ST07,10.225499129457377,6.655163431946529,0,0,0
2021-03-01,ST07,11.101555067620948,7.107738676154995,0,0,0
2021-04-01,ST07,11.451270045977788,7.420871283367492,0,0,0
2021-05-01,ST07,12.742096271475555,8.512326221889081,0,0,0
2021-06-01,ST07,11.959625790457611,7.672167884226624,0,0,0
2021-07-01,ST07,12.055437816619099,7.641244733584877,0,0,0
2021-08-01,ST07,11.204741912486178,7.443397686569857,0,0,0
2021-09-01,ST07,10.73033584368022,7.065237341794269,0,0,0
2021-10-01,ST07,10.284028753891096,6.622136369349929,0,0,0
2021-11-01,ST07,9.991344860612111,6.308376578747129,0,0,0
2021-12-01,ST07,9.673758843837659,6.213513044183647,0,0,0
2022-01-01,ST07,10.139276925450138,6.603738776461668,1,0,0
2022-02-01,ST07,10.990358084596917,7.332951950077598,1,0,1
2022-03-01,ST07,10.823698745255,6.910917948446443,1,0,0
2022-04-01,ST07,12.545460633497429,8.16601508993231,1,0,0
2022-05-01,ST07,12.244279056432315,8.091266942382873,1,0,0
2022-06-01,ST07,12.028452740452224,7.4692313661092244,1,0,0
2022-07-01,ST07,11.880801615883668,7.906637848815198,1,0,0
2022-08-01,ST07,11.33635658704765,7.216685614775036,1,0,0
2022-09-01,ST07,14.191319277744494,9.314407482745057,1,1,0
2022-10-01,ST07,12.952735063327514,8.487058476813043,1,1,0
2022-11-01,ST07,12.509966816076496,8.333632646283178,1,1,0
2022-12-01,ST07,9.718258093186302,6.406278924361628,1,0,0
2023-01-01,ST07,10.145691270877323,6.300631167492157,0,0,0
2023-02-01,ST07,10.163336267838188,6.522649557942666,0,0,0
2023-03-01,ST07,10.750086193729977,7.02860346993833,0,0,0
2023-04-01,ST07,11.869912743123667,7.709193731273772,0,0,0
2023-05-01,ST07,12.516988827296476,8.239236480717478,0,0,0
2023-06-01,ST07,12.61540539941635,8.355305250692643,0,0,0
2023-07-01,ST07,12.937245505138792,8.537941683931885,0,0,1
2023-08-01,ST07,12.093621666303056,7.851443826316699,0,0,0
2023-09-01,ST07,11.77213202410005,7.39218396434848,0,0,1
2023-10-01,ST07,10.37357182104979,6.702120712892314,0,0,0
2023-11-01,ST07,9.774303646492083,6.426073625150139,0,0,0
2023-12-01,ST07,11.007014650842288,7.020233368707226,0,0,1
2024-01-01,ST07,10.277082653528637,6.78542452781027,1,0,0
2024-02-01,ST07,10.785839624306297,7.160307316629391,1,0,0
2024-03-01,ST07,11.706632038640759,7.652279820212727,1,0,0
2024-04-01,ST07,12.98762569005337,7.949250611639361,1,0,0
2024-05-01,ST07,11.849060947104281,7.528293919412628,1,0,0
2024-06-01,ST07,12.40673644259107,8.394554335338729,1,0,0
2024-07-01,ST07,12.290372324197728,7.92592675496321,1,0,0
2024-08-01,ST07,11.731862758155104,7.345814715182174,1,0,0
2024-09-01,ST07,13.957124278786047,9.325091383552149,1,1,0
2024-10-01,ST07,13.386409839217286,8.730486088107458,1,1,0
2024-11-01,ST07,12.496284971605242,8.327835170002881,1,1,0
2024-12-01,ST07,10.147343398176778,6.652879689037368,1,0,0
2025-01-01,ST07,11.014149312848973,7.247264601398034,0,0,1
2025-02-01,ST07,10.91415936266348,7.167872571736938,0,0,0
2025-03-01,ST07,11.634855947901082,7.691937871091846,0,0,0
2025-04-01,ST07,13.28030541709131,9.053377074424846,0,0,1
2025-05-01,ST07,13.476729843362401,8.957690314634723,0,0,1
2025-06-01,ST07,13.704691009562232,8.653251039560919,0,0,0
2025-07-01,ST07,12.805434675347685,8.42393619829771,0,0,0
2025-08-01,ST07,12.443894279298226,8.298850187686964,0,0,1
2025-09-01,ST07,11.200966141798013,7.478881761726356,0,0,0
2025-10-01,ST07,10.301587625129848,6.659492539946906,0,0,0
2025-11-01,ST07,10.379771022885276,6.925459491776189,0,0,0
2025-12-01,ST07,10.163865798877,6.74996716134067,0,0,0
2017-01-01,ST08,7.671534155308546,5.533755956981628,0,0,1
2017-02-01,ST08,8.524946995108559,6.06221698643327,0,0,1
2017-03-01,ST08,8.939675178646983,6.434005680324259,0,0,1
2017-04-01,ST08,8.163505393580827,6.042798768311882,0,0,0
2017-05-01,ST08,9.03621348655092,6.574261440632707,0,0,0
2017-06-01,ST08,9.095943748992582,6.3210035345245,0,0,0
2017-07-01,ST08,9.682113685232993,6.9368270628965965,0,0,0
2017-08-01,ST08,8.451690095311886,6.298239326067869,0,0,0
2017-09-01,ST08,8.065749431306852,5.778938116120515,0,0,0
2017-10-01,ST08,8.215300695616293,5.698499309722632,0,0,0
2017-11-01,ST08,7.913426366317314,5.9097357777700665,0,0,0
2017-12-01,ST08,7.324484866798597,5.342302859237509,0,0,0
2018-01-01,ST08,7.508537136084359,5.395244095509107,1,0,0
2018-02-01,ST08,8.948381464452448,6.391027250402017,1,0,1
2018-03-01,ST08,7.996654394481972,5.878594749372273,1,0,0
2018-04-01,ST08,8.631602764079151,6.14359321758133,1,0,0
2018-05-01,ST08,9.471074164084353,6.971470308495495,1,0,0
2018-06-01,ST08,10.173736306500045,7.399951771233155,1,0,0
2018-07-01,ST08,9.487143864437085,6.859933385757121,1,0,0
2018-08-01,ST08,9.287788435688723,6.702529270322111,1,0,0
2018-09-01,ST08,13.448904685960958,9.643369606907452,1,1,0
2018-10-01,ST08,12.923253133874967,9.493466370650928,1,1,0
2018-11-01,ST08,11.722052766397761,8.288690302523198,1,1,0
2018-12-01,ST08,7.781113108774097,5.417321641025552,1,0,0
2019-01-01,ST08,8.386822731274146,6.108944951818215,0,0,0
2019-02-01,ST08,7.985893909059861,5.818839745833935,0,0,0
2019-03-01,ST08,9.205201457976104,6.687272634372893,0,0,0
2019-04-01,ST08,10.082732529780765,7.314248036204639,0,0,1
2019-05-01,ST08,9.949716905191737,7.113476452790419,0,0,0
2019-06-01,ST08,10.021294796851793,7.324446923981091,0,0,0
2019-07-01,ST08,10.616200428512895,7.631985404332421,0,0,1
2019-08-01,ST08,9.329313448441436,6.647559614496881,0,0,0
2019-09-01,ST08,9.171892205571918,6.55851806368062,0,0,0
2019-10-01,ST08,8.832920114525011,6.612631200907123,0,0,0
2019-11-01,ST08,8.168955838461736,5.674052957395515,0,0,0
2019-12-01,ST08,8.841851794747285,6.425798425053229,0,0,1
2020-01-01,ST08,9.154632127012695,6.366051225358797,1,0,1
2020-02-01,ST08,8.428090754606458,6.051351732652749,1,0,0
2020-03-01,ST08,9.468559044311675,6.754066604191244,1,0,0
2020-04-01,ST08,11.000587884049757,7.585451603770155,1,0,1
2020-05-01,ST08,11.090429613675912,8.042271757779702,1,0,0
2020-06-01,ST08,11.317302930620787,8.081531656709862,1,0,1
2020-07-01,ST08,10.206004520114714,7.035464506622573,1,0,0
2020-08-01,ST08,10.195804288142808,7.459636299935439,1,0,0
2020-09-01,ST08,14.382254815038621,10.645843713415655,1,1,0
2020-10-01,ST08,14.019682523058343,10.38858578949738,1,1,1
2020-11-01,ST08,12.651826779543597,9.169048500290113,1,1,0
2020-12-01,ST08,8.507183720899041,6.127029888329341,1,0,0
2021-01-01,ST08,8.336842130816269,6.158168330412827,0,0,0
2021-02-01,ST08,8.883465318650611,6.607227445368346,0,0,0
2021-03-01,ST08,10.508891827296821,7.73316606526183,0,0,1
2021-04-01,ST08,10.506080855359924,7.417353579910739,0,0,0
2021-05-01,ST08,10.461383073946147,7.557858694930403,0,0,0
2021-06-01,ST08,10.241700574101555,7.434252325151653,0,0,0
2021-07-01,ST08,10.099777634301633,7.004328419837269,0,0,0
2021-08-01,ST08,9.929101607162096,7.211607288804393,0,0,0
2021-09-01,ST08,9.378042173829334,7.054786088149514,0,0,0
2021-10-01,ST08,9.160288980074052,6.675697284949917,0,0,0
2021-11-01,ST08,8.484037319037384,6.284631926006242,0,0,0
2021-12-01,ST08,8.481736087165375,6.125406970176891,0,0,0
2022-01-01,ST08,8.642106513570738,6.209369405206635,1,0,0
2022-02-01,ST08,9.184345013916909,6.659039998610029,1,0,0
2022-03-01,ST08,10.323128870959712,7.306864206894877,1,0,0
2022-04-01,ST08,10.763954337321064,7.595969024232183,1,0,0
2022-05-01,ST08,11.027676401184296,8.135988717042702,1,0,0
2022-06-01,ST08,11.058857079887211,8.175869001342324,1,0,0
2022-07-01,ST08,10.939573613190245,7.715598230967955,1,0,0
2022-08-01,ST08,11.763443095096168,8.628322090322714,1,0,1
2022-09-01,ST08,15.327180746138756,11.009576454609284,1,1,0
2022-10-01,ST08,14.021283677532804,10.157659408103882,1,1,0
2022-11-01,ST08,14.501203620723695,10.530463559424849,1,1,1
2022-12-01,ST08,8.411576008239749,6.172964066359412,1,0,0
2023-01-01,ST08,10.049538270650967,7.243163874786867,0,0,1
2023-02-01,ST08,9.840415512843144,7.28042479650329,0,0,0
2023-03-01,ST08,10.176053481084555,7.3675474294007985,0,0,0
2023-04-01,ST08,12.510062393979537,9.114058774472673,0,0,1
2023-05-01,ST08,11.088928856631716,7.846126367888905,0,0,0
2023-06-01,ST08,11.662601025844497,8.754193600650815,0,0,0
2023-07-01,ST08,12.497516234915551,9.077156404494806,0,0,1
2023-08-01,ST08,10.991955604736356,8.022108971172488,0,0,0
2023-09-01,ST08,10.393055701754708,7.237848188605326,0,0,0
2023-10-01,ST08,9.860768446141396,6.978622952340046,0,0,0
2023-11-01,ST08,9.633765214151707,7.10364994747689,0,0,0
